id_leitura,id_sensor,id_peca,sensor_tipo,leitura_data_hora,tempo_uso,ciclos,temperatura,vibracao,falha,risco_falha
300,1,1,temperatura,2025-08-24 23:55:33.578802,178.85,346,64.58,5.783,0,alto
301,1,1,temperatura,2025-08-25 00:25:33.578802,179.09,346,67.26,5.675,0,alto
302,1,1,temperatura,2025-08-25 00:55:33.578802,179.72,346,72.88,5.572,1,alto
303,1,1,temperatura,2025-08-25 01:25:33.578802,180.35,348,70.23,5.623,0,alto
304,1,1,temperatura,2025-08-25 01:55:33.578802,181.06,349,72.29,5.448,0,alto
305,1,1,temperatura,2025-08-25 02:25:33.578802,181.84,352,75.12,5.559,0,alto
306,1,1,temperatura,2025-08-25 02:55:33.578802,182.82,353,74.46,5.459,0,alto
307,1,1,temperatura,2025-08-25 03:25:33.578802,183.43,354,72.35,5.563,0,alto
308,1,1,temperatura,2025-08-25 03:55:33.578802,183.89,357,71.49,5.987,0,alto
309,1,1,temperatura,2025-08-25 04:25:33.578802,184.73,359,74.25,5.399,0,alto
310,1,1,temperatura,2025-08-25 04:55:33.578802,185.14,359,73.65,5.502,0,alto
311,1,1,temperatura,2025-08-25 05:25:33.578802,185.69,359,72.17,5.369,0,alto
312,1,1,temperatura,2025-08-25 05:55:33.578802,185.96,359,75.45,5.319,0,alto
313,1,1,temperatura,2025-08-25 06:25:33.578802,186.18,359,75.45,5.643,0,alto
314,1,1,temperatura,2025-08-25 06:55:33.578802,187.15,360,78.01,5.553,0,alto
315,1,1,temperatura,2025-08-25 07:25:33.578802,188.02,362,73.89,6.166,0,alto
316,1,1,temperatura,2025-08-25 07:55:33.578802,188.77,364,74.64,5.671,0,alto
317,1,1,temperatura,2025-08-25 08:25:33.578802,189.3,366,72.4,6.077,0,alto
318,1,1,temperatura,2025-08-25 08:55:33.578802,189.64,369,74.52,6.009,0,alto
319,1,1,temperatura,2025-08-25 09:25:33.578802,189.96,370,71.96,5.722,0,alto
320,1,1,temperatura,2025-08-25 09:55:33.578802,190.36,370,69.23,6.308,0,alto
321,1,1,temperatura,2025-08-25 10:25:33.578802,191.0,370,70.41,5.857,0,alto
322,1,1,temperatura,2025-08-25 10:55:33.578802,191.78,372,70.18,6.185,0,alto
323,1,1,temperatura,2025-08-25 11:25:33.578802,192.5,374,68.95,6.172,0,alto
324,1,1,temperatura,2025-08-25 11:55:33.578802,192.93,376,69.35,5.938,0,alto
325,1,1,temperatura,2025-08-25 12:25:33.578802,193.89,378,63.85,6.041,1,alto
326,1,1,temperatura,2025-08-25 12:55:33.578802,194.68,381,63.95,6.029,0,alto
327,1,1,temperatura,2025-08-25 13:25:33.578802,195.33,382,65.64,5.599,1,alto
328,1,1,temperatura,2025-08-25 13:55:33.578802,196.02,384,62.26,5.915,0,alto
329,1,1,temperatura,2025-08-25 14:25:33.578802,196.55,386,63.14,6.182,0,alto
330,1,1,temperatura,2025-08-25 14:55:33.578802,196.95,386,57.56,6.301,0,alto
331,1,1,temperatura,2025-08-25 15:25:33.578802,197.43,388,66.12,5.751,0,alto
332,1,1,temperatura,2025-08-25 15:55:33.578802,198.24,388,60.17,6.076,0,alto
333,1,1,temperatura,2025-08-25 16:25:33.578802,198.45,389,62.34,5.987,0,alto
334,1,1,temperatura,2025-08-25 16:55:33.578802,198.74,391,59.24,5.929,0,alto
335,1,1,temperatura,2025-08-25 17:25:33.578802,198.98,393,60.38,6.056,0,alto
336,1,1,temperatura,2025-08-25 17:55:33.578802,199.21,394,62.24,6.028,0,alto
337,1,1,temperatura,2025-08-25 18:25:33.578802,200.1,394,61.72,6.122,0,alto
338,1,1,temperatura,2025-08-25 18:55:33.578802,200.86,396,59.47,6.363,0,alto
339,1,1,temperatura,2025-08-25 19:25:33.578802,201.44,397,59.93,6.21,0,alto
340,1,1,temperatura,2025-08-25 19:55:33.578802,201.72,398,62.44,6.098,0,alto
341,1,1,temperatura,2025-08-25 20:25:33.578802,202.31,400,65.42,6.501,0,alto
342,1,1,temperatura,2025-08-25 20:55:33.578802,202.89,400,62.25,6.321,0,alto
343,1,1,temperatura,2025-08-25 21:25:33.578802,203.23,400,66.21,6.025,0,alto
344,1,1,temperatura,2025-08-25 21:55:33.578802,203.78,401,63.13,5.755,0,alto
345,1,1,temperatura,2025-08-25 22:25:33.578802,204.3,403,66.23,5.825,0,alto
346,1,1,temperatura,2025-08-25 22:55:33.578802,204.99,405,67.51,6.321,0,alto
347,1,1,temperatura,2025-08-25 23:25:33.578802,205.7,405,65.84,5.94,0,alto
348,1,1,temperatura,2025-08-25 23:55:33.578802,205.93,405,66.28,5.849,0,alto
349,1,1,temperatura,2025-08-26 00:25:33.578802,206.43,407,70.75,5.924,0,alto
350,1,1,temperatura,2025-08-26 00:55:33.578802,207.13,411,68.8,5.963,0,alto
351,1,1,temperatura,2025-08-26 01:25:33.578802,207.74,411,69.17,6.356,0,alto
352,1,1,temperatura,2025-08-26 01:55:33.578802,208.62,411,70.52,6.118,0,alto
353,1,1,temperatura,2025-08-26 02:25:33.578802,209.35,411,71.69,5.825,0,alto
354,1,1,temperatura,2025-08-26 02:55:33.578802,209.68,413,75.02,6.185,0,alto
355,1,1,temperatura,2025-08-26 03:25:33.578802,209.93,413,75.12,6.237,1,alto
356,1,1,temperatura,2025-08-26 03:55:33.578802,210.65,415,76.11,6.077,0,alto
357,1,1,temperatura,2025-08-26 04:25:33.578802,210.87,416,76.07,6.492,0,alto
358,1,1,temperatura,2025-08-26 04:55:33.578802,211.54,416,74.62,6.108,0,alto
359,1,1,temperatura,2025-08-26 05:25:33.578802,212.49,418,77.21,6.509,1,alto
360,1,1,temperatura,2025-08-26 05:55:33.578802,213.15,421,78.21,6.399,0,alto
361,1,1,temperatura,2025-08-26 06:25:33.578802,213.66,422,77.1,6.492,0,alto
362,1,1,temperatura,2025-08-26 06:55:33.578802,214.38,423,76.7,5.998,0,alto
363,1,1,temperatura,2025-08-26 07:25:33.578802,214.94,423,74.22,6.306,0,alto
364,1,1,temperatura,2025-08-26 07:55:33.578802,215.58,424,75.56,6.28,0,alto
365,1,1,temperatura,2025-08-26 08:25:33.578802,216.53,424,73.17,5.952,0,alto
366,1,1,temperatura,2025-08-26 08:55:33.578802,217.04,426,73.95,6.597,1,alto
367,1,1,temperatura,2025-08-26 09:25:33.578802,218.01,427,70.3,6.133,1,alto
368,1,1,temperatura,2025-08-26 09:55:33.578802,218.93,428,69.49,6.202,0,alto
369,1,1,temperatura,2025-08-26 10:25:33.578802,219.29,432,71.18,6.116,1,alto
370,1,1,temperatura,2025-08-26 10:55:33.578802,219.55,435,69.58,6.556,0,alto
371,1,1,temperatura,2025-08-26 11:25:33.578802,219.83,438,69.76,6.011,0,alto
372,1,1,temperatura,2025-08-26 11:55:33.578802,220.04,439,68.29,6.553,0,alto
373,1,1,temperatura,2025-08-26 12:25:33.578802,220.32,440,67.55,6.666,0,alto
374,1,1,temperatura,2025-08-26 12:55:33.578802,221.06,442,67.59,6.555,0,alto
375,1,1,temperatura,2025-08-26 13:25:33.578802,221.32,445,64.69,6.61,0,alto
376,1,1,temperatura,2025-08-26 13:55:33.578802,221.78,448,64.2,6.637,0,alto
377,1,1,temperatura,2025-08-26 14:25:33.578802,222.65,449,66.36,6.225,1,alto
378,1,1,temperatura,2025-08-26 14:55:33.578802,222.87,452,62.97,6.832,0,alto
379,1,1,temperatura,2025-08-26 15:25:33.578802,223.72,453,61.96,6.373,0,alto
380,1,1,temperatura,2025-08-26 15:55:33.578802,224.15,454,61.85,6.481,0,alto
381,1,1,temperatura,2025-08-26 16:25:33.578802,224.44,455,60.94,6.421,0,alto
382,1,1,temperatura,2025-08-26 16:55:33.578802,225.2,456,59.62,6.641,1,alto
383,1,1,temperatura,2025-08-26 17:25:33.578802,225.9,457,58.9,6.397,1,alto
384,1,1,temperatura,2025-08-26 17:55:33.578802,226.8,457,59.26,6.561,0,alto
385,1,1,temperatura,2025-08-26 18:25:33.578802,227.59,458,62.28,6.25,0,alto
386,1,1,temperatura,2025-08-26 18:55:33.578802,228.43,458,59.78,6.863,0,alto
387,1,1,temperatura,2025-08-26 19:25:33.578802,228.86,460,60.97,6.751,0,alto
388,1,1,temperatura,2025-08-26 19:55:33.578802,229.2,461,62.97,6.517,0,alto
389,1,1,temperatura,2025-08-26 20:25:33.578802,230.0,463,61.8,6.49,0,alto
390,1,1,temperatura,2025-08-26 20:55:33.578802,230.85,463,64.14,6.781,0,alto
391,1,1,temperatura,2025-08-26 21:25:33.578802,231.84,464,61.03,6.461,0,alto
392,1,1,temperatura,2025-08-26 21:55:33.578802,232.37,465,64.44,6.679,0,alto
393,1,1,temperatura,2025-08-26 22:25:33.578802,232.87,467,65.77,6.951,0,alto
394,1,1,temperatura,2025-08-26 22:55:33.578802,233.69,470,66.69,6.478,0,alto
395,1,1,temperatura,2025-08-26 23:25:33.578802,234.16,470,64.71,6.78,0,alto
396,1,1,temperatura,2025-08-26 23:55:33.578802,235.11,470,70.92,6.781,0,alto
397,1,1,temperatura,2025-08-27 00:25:33.578802,235.99,472,68.3,6.696,0,alto
398,1,1,temperatura,2025-08-27 00:55:33.578802,236.54,473,71.49,6.605,0,alto
399,1,1,temperatura,2025-08-27 01:25:33.578802,237.34,475,71.93,7.051,1,alto
400,1,1,temperatura,2025-08-27 01:55:33.578802,238.14,476,74.7,6.613,0,alto
401,1,1,temperatura,2025-08-27 02:25:33.578802,238.42,476,77.72,6.313,0,alto
402,1,1,temperatura,2025-08-27 02:55:33.578802,239.35,477,72.3,6.943,0,alto
403,1,1,temperatura,2025-08-27 03:25:33.578802,239.95,478,74.18,6.494,0,alto
404,1,1,temperatura,2025-08-27 03:55:33.578802,240.81,480,76.32,6.985,0,alto
405,1,1,temperatura,2025-08-27 04:25:33.578802,241.27,481,74.49,7.155,1,alto
406,1,1,temperatura,2025-08-27 04:55:33.578802,242.18,481,78.28,6.993,0,alto
407,1,1,temperatura,2025-08-27 05:25:33.578802,242.69,482,78.63,7.113,0,alto
408,1,1,temperatura,2025-08-27 05:55:33.578802,242.9,484,78.23,7.359,0,alto
409,1,1,temperatura,2025-08-27 06:25:33.578802,243.83,485,77.63,7.112,0,alto
410,1,1,temperatura,2025-08-27 06:55:33.578802,244.1,488,79.51,6.964,0,alto
411,1,1,temperatura,2025-08-27 07:25:33.578802,244.56,488,74.66,7.297,0,alto
412,1,1,temperatura,2025-08-27 07:55:33.578802,245.52,491,76.46,7.349,1,alto
413,1,1,temperatura,2025-08-27 08:25:33.578802,246.48,492,74.48,7.369,0,alto
414,1,1,temperatura,2025-08-27 08:55:33.578802,247.14,492,76.76,6.814,0,alto
415,1,1,temperatura,2025-08-27 09:25:33.578802,247.84,493,71.11,6.612,0,alto
416,1,1,temperatura,2025-08-27 09:55:33.578802,248.4,495,73.53,6.825,0,alto
417,1,1,temperatura,2025-08-27 10:25:33.578802,248.83,495,73.27,7.146,0,alto
418,1,1,temperatura,2025-08-27 10:55:33.578802,249.3,496,70.0,7.019,0,alto
419,1,1,temperatura,2025-08-27 11:25:33.578802,250.04,498,69.58,6.944,0,alto
420,1,1,temperatura,2025-08-27 11:55:33.578802,250.84,498,69.72,7.148,0,alto
421,1,1,temperatura,2025-08-27 12:25:33.578802,251.67,499,70.39,6.655,1,alto
422,1,1,temperatura,2025-08-27 12:55:33.578802,252.5,500,65.81,7.073,0,alto
423,1,1,temperatura,2025-08-27 13:25:33.578802,252.78,502,65.15,7.326,0,alto
424,1,1,temperatura,2025-08-27 13:55:33.578802,253.37,502,67.79,7.193,0,alto
425,1,1,temperatura,2025-08-27 14:25:33.578802,253.62,502,64.39,7.232,1,alto
426,1,1,temperatura,2025-08-27 14:55:33.578802,254.26,504,62.71,7.473,0,alto
427,1,1,temperatura,2025-08-27 15:25:33.578802,254.81,504,64.73,7.066,0,alto
428,1,1,temperatura,2025-08-27 15:55:33.578802,255.72,505,61.97,6.935,0,alto
429,1,1,temperatura,2025-08-27 16:25:33.578802,256.2,507,64.24,7.408,0,alto
430,1,1,temperatura,2025-08-27 16:55:33.578802,256.49,508,60.85,7.41,0,alto
431,1,1,temperatura,2025-08-27 17:25:33.578802,256.81,510,61.55,7.267,1,alto
432,1,1,temperatura,2025-08-27 17:55:33.578802,257.62,511,63.48,7.102,0,alto
433,1,1,temperatura,2025-08-27 18:25:33.578802,258.31,511,61.43,7.153,0,alto
434,1,1,temperatura,2025-08-27 18:55:33.578802,258.59,513,63.4,6.842,0,alto
435,1,1,temperatura,2025-08-27 19:25:33.578802,258.86,513,62.24,7.444,0,alto
436,1,1,temperatura,2025-08-27 19:55:33.578802,259.62,513,66.39,7.446,0,alto
437,1,1,temperatura,2025-08-27 20:25:33.578802,259.88,514,66.22,6.855,1,alto
438,1,1,temperatura,2025-08-27 20:55:33.578802,260.74,515,61.71,7.415,0,alto
439,1,1,temperatura,2025-08-27 21:25:33.578802,261.5,516,65.84,7.314,1,alto
440,1,1,temperatura,2025-08-27 21:55:33.578802,261.77,517,64.3,6.964,0,alto
441,1,1,temperatura,2025-08-27 22:25:33.578802,262.03,518,67.06,6.924,0,alto
442,1,1,temperatura,2025-08-27 22:55:33.578802,263.02,521,67.86,7.341,0,alto
443,1,1,temperatura,2025-08-27 23:25:33.578802,263.52,522,66.88,7.158,0,alto
444,1,1,temperatura,2025-08-27 23:55:33.578802,264.02,525,71.75,7.728,0,alto
445,1,1,temperatura,2025-08-28 00:25:33.578802,264.87,527,71.29,7.529,0,alto
446,1,1,temperatura,2025-08-28 00:55:33.578802,265.83,529,71.48,7.428,0,alto
447,1,1,temperatura,2025-08-28 01:25:33.578802,266.82,530,72.24,7.458,0,alto
448,1,1,temperatura,2025-08-28 01:55:33.578802,267.62,531,74.25,7.675,0,alto
449,1,1,temperatura,2025-08-28 02:25:33.578802,268.12,533,75.64,7.566,0,alto
450,1,1,temperatura,2025-08-28 02:55:33.578802,268.39,536,75.5,7.491,0,alto
451,1,1,temperatura,2025-08-28 03:25:33.578802,269.21,537,71.36,7.136,0,alto
452,1,1,temperatura,2025-08-28 03:55:33.578802,269.86,541,77.13,8.166,0,alto
453,1,1,temperatura,2025-08-28 04:25:33.578802,270.4,542,75.01,7.135,0,alto
454,1,1,temperatura,2025-08-28 04:55:33.578802,271.32,543,77.61,7.349,0,alto
455,1,1,temperatura,2025-08-28 05:25:33.578802,271.61,546,75.71,7.025,0,alto
456,1,1,temperatura,2025-08-28 05:55:33.578802,272.2,547,75.8,7.585,0,alto
457,1,1,temperatura,2025-08-28 06:25:33.578802,272.41,548,80.54,7.494,0,alto
458,1,1,temperatura,2025-08-28 06:55:33.578802,272.99,550,77.58,7.661,0,alto
459,1,1,temperatura,2025-08-28 07:25:33.578802,273.23,551,77.14,7.041,0,alto
460,1,1,temperatura,2025-08-28 07:55:33.578802,273.53,553,78.3,7.764,0,alto
461,1,1,temperatura,2025-08-28 08:25:33.578802,273.82,556,76.22,7.295,0,alto
462,1,1,temperatura,2025-08-28 08:55:33.578802,274.54,557,80.03,7.473,0,alto
463,1,1,temperatura,2025-08-28 09:25:33.578802,275.34,559,75.01,7.76,0,alto
464,1,1,temperatura,2025-08-28 09:55:33.578802,276.0,562,75.34,7.61,0,alto
465,1,1,temperatura,2025-08-28 10:25:33.578802,276.97,562,75.53,7.643,0,alto
466,1,1,temperatura,2025-08-28 10:55:33.578802,277.47,563,75.7,7.769,1,alto
467,1,1,temperatura,2025-08-28 11:25:33.578802,277.9,564,70.47,7.686,0,alto
468,1,1,temperatura,2025-08-28 11:55:33.578802,278.8,567,70.05,7.514,0,alto
469,1,1,temperatura,2025-08-28 12:25:33.578802,279.18,570,72.08,7.571,0,alto
470,1,1,temperatura,2025-08-28 12:55:33.578802,280.15,571,70.25,7.683,0,alto
471,1,1,temperatura,2025-08-28 13:25:33.578802,280.36,572,69.73,7.411,0,alto
472,1,1,temperatura,2025-08-28 13:55:33.578802,281.33,572,64.42,7.899,0,alto
473,1,1,temperatura,2025-08-28 14:25:33.578802,281.57,573,68.79,7.728,0,alto
474,1,1,temperatura,2025-08-28 14:55:33.578802,282.48,573,63.86,7.688,0,alto
475,1,1,temperatura,2025-08-28 15:25:33.578802,283.1,573,64.89,7.977,0,alto
476,1,1,temperatura,2025-08-28 15:55:33.578802,284.1,576,63.72,7.671,0,alto
477,1,1,temperatura,2025-08-28 16:25:33.578802,284.36,577,61.93,7.662,0,alto
478,1,1,temperatura,2025-08-28 16:55:33.578802,285.0,578,60.64,7.599,1,alto
479,1,1,temperatura,2025-08-28 17:25:33.578802,285.97,579,59.85,7.823,1,alto
480,1,1,temperatura,2025-08-28 17:55:33.578802,286.59,581,63.14,7.829,0,alto
481,1,1,temperatura,2025-08-28 18:25:33.578802,287.3,581,60.24,7.595,0,alto
482,1,1,temperatura,2025-08-28 18:55:33.578802,288.05,583,61.16,7.734,0,alto
483,1,1,temperatura,2025-08-28 19:25:33.578802,288.62,584,63.15,7.624,0,alto
484,1,1,temperatura,2025-08-28 19:55:33.578802,289.32,586,59.26,7.629,0,alto
485,1,1,temperatura,2025-08-28 20:25:33.578802,289.99,586,65.99,7.382,0,alto
486,1,1,temperatura,2025-08-28 20:55:33.578802,290.91,586,60.95,7.771,1,alto
487,1,1,temperatura,2025-08-28 21:25:33.578802,291.14,587,65.94,7.409,0,alto
488,1,1,temperatura,2025-08-28 21:55:33.578802,291.57,588,66.98,7.728,0,alto
489,1,1,temperatura,2025-08-28 22:25:33.578802,292.53,591,68.89,7.712,0,alto
490,1,1,temperatura,2025-08-28 22:55:33.578802,293.44,592,68.86,8.145,0,alto
491,1,1,temperatura,2025-08-28 23:25:33.578802,294.0,593,73.61,7.639,0,alto
492,1,1,temperatura,2025-08-28 23:55:33.578802,294.7,593,71.43,7.713,0,alto
493,1,1,temperatura,2025-08-29 00:25:33.578802,295.12,595,74.0,7.819,0,alto
494,1,1,temperatura,2025-08-29 00:55:33.578802,295.47,596,71.85,7.777,0,alto
495,1,1,temperatura,2025-08-29 01:25:33.578802,296.04,599,74.39,8.28,0,alto
496,1,1,temperatura,2025-08-29 01:55:33.578802,296.53,600,77.93,7.663,0,alto
497,1,1,temperatura,2025-08-29 02:25:33.578802,297.19,600,75.62,7.863,0,alto
498,1,1,temperatura,2025-08-29 02:55:33.578802,297.46,600,77.2,8.045,0,alto
499,1,1,temperatura,2025-08-29 03:25:33.578802,298.44,601,79.36,8.199,0,alto
500,1,1,temperatura,2025-08-29 03:55:33.578802,299.42,602,76.89,7.901,0,alto
501,1,1,temperatura,2025-08-29 04:25:33.578802,300.18,602,74.85,7.528,0,alto
502,1,1,temperatura,2025-08-29 04:55:33.578802,300.81,602,79.57,7.98,0,alto
503,1,1,temperatura,2025-08-29 05:25:33.578802,301.26,606,81.15,8.372,0,alto
504,1,1,temperatura,2025-08-29 05:55:33.578802,302.11,607,77.06,8.12,1,alto
505,1,1,temperatura,2025-08-29 06:25:33.578802,302.86,608,80.68,8.122,0,alto
506,1,1,temperatura,2025-08-29 06:55:33.578802,303.19,609,80.52,7.805,1,alto
507,1,1,temperatura,2025-08-29 07:25:33.578802,304.12,610,74.93,7.795,0,alto
508,1,1,temperatura,2025-08-29 07:55:33.578802,304.98,611,76.92,8.107,0,alto
509,1,1,temperatura,2025-08-29 08:25:33.578802,305.94,612,77.37,7.762,0,alto
510,1,1,temperatura,2025-08-29 08:55:33.578802,306.72,616,77.12,8.336,0,alto
511,1,1,temperatura,2025-08-29 09:25:33.578802,307.41,617,75.36,7.942,0,alto
512,1,1,temperatura,2025-08-29 09:55:33.578802,307.94,617,74.42,8.155,0,alto
513,1,1,temperatura,2025-08-29 10:25:33.578802,308.89,618,77.97,7.707,0,alto
514,1,1,temperatura,2025-08-29 10:55:33.578802,309.78,620,73.82,8.098,0,alto
515,1,1,temperatura,2025-08-29 11:25:33.578802,310.02,623,71.76,7.911,0,alto
516,1,1,temperatura,2025-08-29 11:55:33.578802,310.24,623,71.9,7.631,0,alto
517,1,1,temperatura,2025-08-29 12:25:33.578802,310.74,624,71.91,8.357,0,alto
518,1,1,temperatura,2025-08-29 12:55:33.578802,311.59,626,70.04,8.649,0,alto
519,1,1,temperatura,2025-08-29 13:25:33.578802,312.58,626,68.61,8.536,0,alto
520,1,1,temperatura,2025-08-29 13:55:33.578802,312.9,626,66.87,8.429,0,alto
521,1,1,temperatura,2025-08-29 14:25:33.578802,313.57,627,65.99,8.168,1,alto
522,1,1,temperatura,2025-08-29 14:55:33.578802,314.08,627,65.32,8.48,0,alto
523,1,1,temperatura,2025-08-29 15:25:33.578802,315.05,627,66.33,8.599,0,alto
524,1,1,temperatura,2025-08-29 15:55:33.578802,315.93,629,63.36,8.346,0,alto
525,1,1,temperatura,2025-08-29 16:25:33.578802,316.8,629,65.41,8.028,0,alto
526,1,1,temperatura,2025-08-29 16:55:33.578802,317.37,630,66.9,8.211,0,alto
527,1,1,temperatura,2025-08-29 17:25:33.578802,317.9,631,64.74,8.772,0,alto
528,1,1,temperatura,2025-08-29 17:55:33.578802,318.32,631,63.41,8.334,0,alto
529,1,1,temperatura,2025-08-29 18:25:33.578802,318.57,631,61.79,7.525,0,alto
530,1,1,temperatura,2025-08-29 18:55:33.578802,319.46,633,67.19,8.007,0,alto
531,1,1,temperatura,2025-08-29 19:25:33.578802,320.31,633,62.58,8.281,0,alto
532,1,1,temperatura,2025-08-29 19:55:33.578802,321.31,633,66.68,8.661,0,alto
533,1,1,temperatura,2025-08-29 20:25:33.578802,322.31,634,66.9,8.351,0,alto
534,1,1,temperatura,2025-08-29 20:55:33.578802,322.95,636,66.03,8.698,0,alto
535,1,1,temperatura,2025-08-29 21:25:33.578802,323.77,636,66.78,8.315,0,alto
536,1,1,temperatura,2025-08-29 21:55:33.578802,324.72,636,64.83,7.97,0,alto
537,1,1,temperatura,2025-08-29 22:25:33.578802,325.6,639,69.7,8.359,1,alto
538,1,1,temperatura,2025-08-29 22:55:33.578802,326.0,639,71.21,8.574,0,alto
539,1,1,temperatura,2025-08-29 23:25:33.578802,326.56,641,69.18,8.566,0,alto
540,1,1,temperatura,2025-08-29 23:55:33.578802,326.86,644,71.93,8.199,0,alto
541,1,1,temperatura,2025-08-30 00:25:33.578802,327.83,646,73.36,8.445,0,alto
542,1,1,temperatura,2025-08-30 00:55:33.578802,328.51,648,75.4,9.219,0,alto
543,1,1,temperatura,2025-08-30 01:25:33.578802,328.9,649,75.37,8.248,0,alto
544,1,1,temperatura,2025-08-30 01:55:33.578802,329.63,650,73.41,8.735,0,alto
545,1,1,temperatura,2025-08-30 02:25:33.578802,330.33,651,76.29,8.058,0,alto
546,1,1,temperatura,2025-08-30 02:55:33.578802,330.81,651,78.46,8.806,0,alto
547,1,1,temperatura,2025-08-30 03:25:33.578802,331.1,651,80.29,8.371,0,alto
548,1,1,temperatura,2025-08-30 03:55:33.578802,331.84,653,78.29,8.711,0,alto
549,1,1,temperatura,2025-08-30 04:25:33.578802,332.46,657,83.86,8.306,0,alto
550,1,1,temperatura,2025-08-30 04:55:33.578802,333.28,659,76.9,8.719,0,alto
551,1,1,temperatura,2025-08-30 05:25:33.578802,333.89,662,79.56,8.436,0,alto
552,1,1,temperatura,2025-08-30 05:55:33.578802,334.77,665,80.55,8.505,0,alto
553,1,1,temperatura,2025-08-30 06:25:33.578802,335.42,665,80.31,8.804,1,alto
554,1,1,temperatura,2025-08-30 06:55:33.578802,336.06,665,78.29,8.596,0,alto
555,1,1,temperatura,2025-08-30 07:25:33.578802,336.97,667,81.04,8.817,0,alto
556,1,1,temperatura,2025-08-30 07:55:33.578802,337.49,670,80.49,8.69,0,alto
557,1,1,temperatura,2025-08-30 08:25:33.578802,337.8,671,79.36,8.761,0,alto
558,1,1,temperatura,2025-08-30 08:55:33.578802,338.02,671,79.2,8.859,0,alto
559,1,1,temperatura,2025-08-30 09:25:33.578802,338.82,674,77.11,8.68,0,alto
560,1,1,temperatura,2025-08-30 09:55:33.578802,339.52,675,74.12,8.531,0,alto
561,1,1,temperatura,2025-08-30 10:25:33.578802,340.28,676,74.84,8.661,1,alto
562,1,1,temperatura,2025-08-30 10:55:33.578802,340.65,676,75.44,9.099,0,alto
563,1,1,temperatura,2025-08-30 11:25:33.578802,340.96,678,74.45,8.838,0,alto
564,1,1,temperatura,2025-08-30 11:55:33.578802,341.17,680,73.2,8.606,0,alto
565,1,1,temperatura,2025-08-30 12:25:33.578802,341.65,682,73.09,8.93,0,alto
566,1,1,temperatura,2025-08-30 12:55:33.578802,342.33,682,70.05,8.957,0,alto
567,1,1,temperatura,2025-08-30 13:25:33.578802,342.84,683,70.17,8.98,0,alto
568,1,1,temperatura,2025-08-30 13:55:33.578802,343.39,684,70.22,8.616,0,alto
569,1,1,temperatura,2025-08-30 14:25:33.578802,344.31,685,68.19,8.707,0,alto
570,1,1,temperatura,2025-08-30 14:55:33.578802,344.79,686,65.32,8.718,1,alto
571,1,1,temperatura,2025-08-30 15:25:33.578802,345.4,688,65.14,8.811,0,alto
572,1,1,temperatura,2025-08-30 15:55:33.578802,346.23,688,67.8,9.048,0,alto
573,1,1,temperatura,2025-08-30 16:25:33.578802,346.75,689,68.34,8.998,0,alto
574,1,1,temperatura,2025-08-30 16:55:33.578802,347.44,691,67.62,9.033,0,alto
575,1,1,temperatura,2025-08-30 17:25:33.578802,348.33,694,65.74,9.299,1,alto
576,1,1,temperatura,2025-08-30 17:55:33.578802,349.29,695,63.1,9.149,0,alto
577,1,1,temperatura,2025-08-30 18:25:33.578802,349.61,695,65.3,8.946,0,alto
578,1,1,temperatura,2025-08-30 18:55:33.578802,350.55,696,68.34,8.702,0,alto
579,1,1,temperatura,2025-08-30 19:25:33.578802,351.15,697,66.98,8.831,0,alto
580,1,1,temperatura,2025-08-30 19:55:33.578802,351.55,698,65.95,8.953,0,alto
581,1,1,temperatura,2025-08-30 20:25:33.578802,352.12,699,68.04,9.237,0,alto
582,1,1,temperatura,2025-08-30 20:55:33.578802,353.1,701,65.33,9.042,0,alto
583,1,1,temperatura,2025-08-30 21:25:33.578802,353.7,704,67.17,8.901,0,alto
584,1,1,temperatura,2025-08-30 21:55:33.578802,354.16,706,67.35,8.894,0,alto
585,1,1,temperatura,2025-08-30 22:25:33.578802,354.87,706,71.09,9.071,0,alto
586,1,1,temperatura,2025-08-30 22:55:33.578802,355.26,707,72.53,9.319,0,alto
587,1,1,temperatura,2025-08-30 23:25:33.578802,355.52,709,72.01,9.503,1,alto
588,1,1,temperatura,2025-08-30 23:55:33.578802,355.82,710,71.77,9.061,0,alto
